Creation Date,System Registration,program_name_DC,Unique Record ID
,Alayacare,,AC000003154
,Alayacare,,AC000002668
,Alayacare,,AC000002160
,Alayacare,,AC000002160
,Alayacare,,AC000003585
,Alayacare,,AC000003585
,Alayacare,,AC000001925
,Alayacare,,AC000001925
,Alayacare,,AC000001925
,Alayacare,,AC000001925
,Alayacare,,AC000002245
,Alayacare,,AC000003152
,Alayacare,,AC000003448
,Alayacare,,AC000003769
,Alayacare,,AC000001676
,Alayacare,,AC001298736
,Alayacare,,AC001298736
,Alayacare,,AC001298736
,Alayacare,,AC001298736
,Alayacare,,AC000003808
,Alayacare,,AC000003808
,Alayacare,,AC000003808
,Alayacare,,AC000001634
,Alayacare,,AC000001634
,Alayacare,,AC000001634
,Alayacare,,AC000001634
,Alayacare,,AC000003660
,Alayacare,,AC000003660
,Alayacare,,AC000003660
,Alayacare,,AC000003660
,Alayacare,,AC000003660
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003244
,Alayacare,,AC000003442
,Alayacare,,AC000002065
,Alayacare,,AC000002065
,Alayacare,,AC000002065
,Alayacare,,AC000002065
,Alayacare,,AC000002065
,Alayacare,,AC000002538
,Alayacare,,AC000003914
,Alayacare,,AC000003175
,Alayacare,,AC001470775
,Alayacare,,AC002815853
,Alayacare,,AC002815853
,Alayacare,,AC005467033
,Alayacare,,AC005461242
,Alayacare,,AC001026030
,Alayacare,,AC001026030
,Alayacare,,AC001441262
,Alayacare,,AC001441262
,Alayacare,,AC001441262
,Alayacare,,AC001441262
,Alayacare,,AC001441262
,Alayacare,,AC001441262
,Alayacare,,AC001441262
,Alayacare,,AC001441262
,Alayacare,,AC002440565
,Alayacare,,AC000002277
,Alayacare,,AC000002277
,Alayacare,,AC000002277
,Alayacare,,AC000002277
,Alayacare,,AC000002277
,Alayacare,,AC000002277
,Alayacare,,AC002224743
,Alayacare,,AC002386112
,Alayacare,,AC002386112
,Alayacare,,AC003207185
,Alayacare,,AC002212853
,Alayacare,,AC003343040
,Alayacare,,AC003402168
,Alayacare,,AC002018617
,Alayacare,,AC002018617
,Alayacare,,AC002018617
,Alayacare,,AC002018617
,Alayacare,,AC002018617
,Alayacare,,AC002018617
,Alayacare,,AC002897617
,Alayacare,,AC000002453
,Alayacare,,AC000002453
,Alayacare,,AC000002453
,Alayacare,,AC000002453
,Alayacare,,AC000923627
,Alayacare,,AC000923627
,Alayacare,,AC000923627
,Alayacare,,AC001547999
,Alayacare,,AC001547999
,Alayacare,,AC001547999
,Alayacare,,AC001547999
,Alayacare,,AC002044692
,Alayacare,,AC002044692
,Alayacare,,AC002044692
,Alayacare,,AC002044692
,Alayacare,,AC002044692
,Alayacare,,AC002044692
,Alayacare,,AC002044692
,Alayacare,,AC002044692
,Alayacare,,AC000001468
,Alayacare,,AC000001468
,Alayacare,,AC000001482
,Alayacare,,AC000001482
,Alayacare,,AC000001482
,Alayacare,,AC000001482
,Alayacare,,AC000001501
,Alayacare,,AC000001501
,Alayacare,,AC000001505
,Alayacare,,AC000001505
,Alayacare,,AC000001505
,Alayacare,,AC000001512
,Alayacare,,AC000001512
,Alayacare,,AC000001532
,Alayacare,,AC000001532
,Alayacare,,AC000001532
,Alayacare,,AC000001543
,Alayacare,,AC000001543
,Alayacare,,AC000001547
,Alayacare,,AC000001547
,Alayacare,,AC000001547
,Alayacare,,AC000001607
,Alayacare,,AC000001607
,Alayacare,,AC000001607
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001615
,Alayacare,,AC000001661
,Alayacare,,AC000001674
,Alayacare,,AC000001674
,Alayacare,,AC000001674
,Alayacare,,AC000001674
,Alayacare,,AC000001706
,Alayacare,,AC000001706
,Alayacare,,AC000001715
,Alayacare,,AC000001715
,Alayacare,,AC000001715
,Alayacare,,AC000001715
,Alayacare,,AC000001729
,Alayacare,,AC000001729
,Alayacare,,AC000001759
,Alayacare,,AC000001759
,Alayacare,,AC000001759
,Alayacare,,AC000001759
,Alayacare,,AC000001759
,Alayacare,,AC000001759
,Alayacare,,AC000001759
,Alayacare,,AC000001774
,Alayacare,,AC000001774
,Alayacare,,AC000001774
,Alayacare,,AC000001774
,Alayacare,,AC000001821
,Alayacare,,AC000001853
,Alayacare,,AC000001865
,Alayacare,,AC000001892
,Alayacare,,AC000001892
,Alayacare,,AC000001892
,Alayacare,,AC000001892
,Alayacare,,AC000001892
,Alayacare,,AC000001974
,Alayacare,,AC000001974
,Alayacare,,AC000001978
,Alayacare,,AC000001984
,Alayacare,,AC000001984
,Alayacare,,AC000001984
,Alayacare,,AC000002006
,Alayacare,,AC000002033
,Alayacare,,AC000002033
,Alayacare,,AC000002033
,Alayacare,,AC000002049
,Alayacare,,AC000002049
,Alayacare,,AC000002060
,Alayacare,,AC000002083
,Alayacare,,AC000002089
,Alayacare,,AC000002089
,Alayacare,,AC000002089
,Alayacare,,AC000002129
,Alayacare,,AC000002129
,Alayacare,,AC000002129
,Alayacare,,AC000002141
,Alayacare,,AC000002151
,Alayacare,,AC000002151
,Alayacare,,AC000002162
,Alayacare,,AC000002162
,Alayacare,,AC000002162
,Alayacare,,AC000002162
,Alayacare,,AC000002162
,Alayacare,,AC000002162
,Alayacare,,AC000002162
,Alayacare,,AC000002172
,Alayacare,,AC000002172
,Alayacare,,AC000002172
,Alayacare,,AC000002172
,Alayacare,,AC000002172
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002205
,Alayacare,,AC000002207
,Alayacare,,AC000002207
,Alayacare,,AC000002207
,Alayacare,,AC000002207
,Alayacare,,AC000002216
,Alayacare,,AC000002216
,Alayacare,,AC000002216
,Alayacare,,AC000002222
,Alayacare,,AC000002222
,Alayacare,,AC000002239
,Alayacare,,AC000002244
,Alayacare,,AC000002244
,Alayacare,,AC000002244
,Alayacare,,AC000002244
,Alayacare,,AC000002267
,Alayacare,,AC000002267
,Alayacare,,AC000002312
,Alayacare,,AC000002353
,Alayacare,,AC000002353
,Alayacare,,AC000002371
,Alayacare,,AC000002371
,Alayacare,,AC000002374
,Alayacare,,AC000002421
,Alayacare,,AC000002421
,Alayacare,,AC000002423
,Alayacare,,AC000002423
,Alayacare,,AC000002478
,Alayacare,,AC000002478
,Alayacare,,AC000002478
,Alayacare,,AC000002485
,Alayacare,,AC000002485
,Alayacare,,AC000002485
,Alayacare,,AC000002523
,Alayacare,,AC000002523
,Alayacare,,AC000002526
,Alayacare,,AC000002526
,Alayacare,,AC000002527
,Alayacare,,AC000002527
,Alayacare,,AC000002528
,Alayacare,,AC000002528
,Alayacare,,AC000002528
,Alayacare,,AC000002536
,Alayacare,,AC000002536
,Alayacare,,AC000002536
,Alayacare,,AC000002536
,Alayacare,,AC000002536
,Alayacare,,AC000002539
,Alayacare,,AC000002539
,Alayacare,,AC000002539
,Alayacare,,AC000002539
,Alayacare,,AC000002539
,Alayacare,,AC000002541
,Alayacare,,AC000002541
,Alayacare,,AC000002578
,Alayacare,,AC000002584
,Alayacare,,AC000002584
,Alayacare,,AC000002591
,Alayacare,,AC000002591
,Alayacare,,AC000002592
,Alayacare,,AC000002592
,Alayacare,,AC000002611
,Alayacare,,AC000002611
,Alayacare,,AC000002614
,Alayacare,,AC000002614
,Alayacare,,AC000002614
,Alayacare,,AC000002614
,Alayacare,,AC000002615
,Alayacare,,AC000002615
,Alayacare,,AC000002635
,Alayacare,,AC000002635
,Alayacare,,AC000002635
,Alayacare,,AC000002648
,Alayacare,,AC000002648
,Alayacare,,AC000002648
,Alayacare,,AC000002651
,Alayacare,,AC000002651
,Alayacare,,AC000002651
,Alayacare,,AC000002651
,Alayacare,,AC000002651
,Alayacare,,AC000002681
,Alayacare,,AC000002704
,Alayacare,,AC000002711
,Alayacare,,AC000002711
,Alayacare,,AC000002711
,Alayacare,,AC000002716
,Alayacare,,AC000002716
,Alayacare,,AC000002716
,Alayacare,,AC000002718
,Alayacare,,AC000002718
,Alayacare,,AC000002722
,Alayacare,,AC000002722
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002809
,Alayacare,,AC000002810
,Alayacare,,AC000002810
,Alayacare,,AC000002810
,Alayacare,,AC000002815
,Alayacare,,AC000002874
,Alayacare,,AC000002880
,Alayacare,,AC000002880
,Alayacare,,AC000002880
,Alayacare,,AC000002880
,Alayacare,,AC000002880
,Alayacare,,AC000002880
,Alayacare,,AC000002880
,Alayacare,,AC000002919
,Alayacare,,AC000002919
,Alayacare,,AC000002919
,Alayacare,,AC000002941
,Alayacare,,AC000002941
,Alayacare,,AC000002950
,Alayacare,,AC000002955
,Alayacare,,AC000002955
,Alayacare,,AC000002989
,Alayacare,,AC000002989
,Alayacare,,AC000002995
,Alayacare,,AC000002995
,Alayacare,,AC000002999
,Alayacare,,AC000002999
,Alayacare,,AC000002999
,Alayacare,,AC000002999
,Alayacare,,AC000003006
,Alayacare,,AC000003006
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003020
,Alayacare,,AC000003023
,Alayacare,,AC000003023
,Alayacare,,AC000003023
,Alayacare,,AC000003035
,Alayacare,,AC000003054
,Alayacare,,AC000003054
,Alayacare,,AC000003062
,Alayacare,,AC000003130
,Alayacare,,AC000003130
,Alayacare,,AC000003144
,Alayacare,,AC000003144
,Alayacare,,AC000003157
,Alayacare,,AC000003172
,Alayacare,,AC000003172
,Alayacare,,AC000003172
,Alayacare,,AC000003174
,Alayacare,,AC000003223
,Alayacare,,AC000003223
,Alayacare,,AC000003223
,Alayacare,,AC000003223
,Alayacare,,AC000003223
,Alayacare,,AC000003223
,Alayacare,,AC000003223
,Alayacare,,AC000003254
,Alayacare,,AC000003257
,Alayacare,,AC000003257
,Alayacare,,AC000003261
,Alayacare,,AC000003261
,Alayacare,,AC000003264
,Alayacare,,AC000003306
,Alayacare,,AC000003321
,Alayacare,,AC000003321
,Alayacare,,AC000003354
,Alayacare,,AC000003354
,Alayacare,,AC000003354
,Alayacare,,AC000003354
,Alayacare,,AC000003397
,Alayacare,,AC000003397
,Alayacare,,AC000003398
,Alayacare,,AC000003398
,Alayacare,,AC000003400
,Alayacare,,AC000003400
,Alayacare,,AC000003400
,Alayacare,,AC000003405
,Alayacare,,AC000003405
,Alayacare,,AC000003405
,Alayacare,,AC000003423
,Alayacare,,AC000003429
,Alayacare,,AC000003429
,Alayacare,,AC000003446
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003453
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003463
,Alayacare,,AC000003502
,Alayacare,,AC000003530
,Alayacare,,AC000003530
,Alayacare,,AC000003543
,Alayacare,,AC000003543
,Alayacare,,AC000003543
,Alayacare,,AC000003551
,Alayacare,,AC000003559
,Alayacare,,AC000003559
,Alayacare,,AC000003578
,Alayacare,,AC000003578
,Alayacare,,AC000003578
,Alayacare,,AC000003579
,Alayacare,,AC000003579
,Alayacare,,AC000003579
,Alayacare,,AC000003589
,Alayacare,,AC000003614
,Alayacare,,AC000003614
,Alayacare,,AC000003614
,Alayacare,,AC000003664
,Alayacare,,AC000003713
,Alayacare,,AC000003713
,Alayacare,,AC000003718
,Alayacare,,AC000003718
,Alayacare,,AC000003720
,Alayacare,,AC000003720
,Alayacare,,AC000003739
,Alayacare,,AC000003739
,Alayacare,,AC000003764
,Alayacare,,AC000003764
,Alayacare,,AC000003767
,Alayacare,,AC000003767
,Alayacare,,AC000003767
,Alayacare,,AC000003767
,Alayacare,,AC000003767
,Alayacare,,AC000003767
,Alayacare,,AC000003771
,Alayacare,,AC000003771
,Alayacare,,AC000003794
,Alayacare,,AC000003829
,Alayacare,,AC000003829
,Alayacare,,AC000003839
,Alayacare,,AC000003839
,Alayacare,,AC000003863
,Alayacare,,AC000003863
,Alayacare,,AC000003863
,Alayacare,,AC000003871
,Alayacare,,AC000003871
,Alayacare,,AC000003999
,Alayacare,,AC000004003
,Alayacare,,AC000004022
,Alayacare,,AC000004022
,Alayacare,,AC000004022
,Alayacare,,AC000004038
,Alayacare,,AC000004038
,Alayacare,,AC001206667
,Alayacare,,AC001253318
,Alayacare,,AC001357580
,Alayacare,,AC001357580
,Alayacare,,AC001357580
,Alayacare,,AC001869173
,Alayacare,,AC001869173
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC001933520
,Alayacare,,AC002012334
,Alayacare,,AC002012334
,Alayacare,,AC002012334
,Alayacare,,AC002012334
,Alayacare,,AC002012334
,Alayacare,,AC002012334
,Alayacare,,AC002012334
,Alayacare,,AC002182599
,Alayacare,,AC002182599
,Alayacare,,AC002182599
,Alayacare,,AC002182599
,Alayacare,,AC002182599
,Alayacare,,AC002182599
,Alayacare,,AC002182599
,Alayacare,,AC002853807
,Alayacare,,AC002853807
,Alayacare,,AC002853807
,Alayacare,,AC002853807
,Alayacare,,AC002853807
,Alayacare,,AC002853807
,Alayacare,,AC002853807
,Alayacare,,AC003082924
,Alayacare,,AC003082924
,Alayacare,,AC003082924
,Alayacare,,AC003082924
,Alayacare,,AC003266788
,Alayacare,,AC003266788
,Alayacare,,AC003266788
,Alayacare,,AC003299592
,Alayacare,,AC003299592
,Alayacare,,AC003305135
,Alayacare,,AC003305135
,Alayacare,,AC003487221
,Alayacare,,AC003487221
,Alayacare,,AC003487221
,Alayacare,,AC003487221
,Alayacare,,AC003487221
,Alayacare,,AC004306634
,Alayacare,,AC004306634
,Alayacare,,AC004307177
,Alayacare,,AC004307177
,Alayacare,,AC004307177
,Alayacare,,AC004307177
,Alayacare,,AC004503989
,Alayacare,,AC004503989
,Alayacare,,AC004503989
,Alayacare,,AC004687658
,Alayacare,,AC004687658
,Alayacare,,AC006794179
,Alayacare,,AC000002082
,Alayacare,,AC000002082
,Alayacare,,AC000002082
,Alayacare,,AC000002082
,Alayacare,,AC000002082
,Alayacare,,AC000002082
,Alayacare,,AC000003053
,Alayacare,,AC000003053
,Alayacare,,AC000003053
,Alayacare,,AC000003053
,Alayacare,,AC000003053
,Alayacare,,AC000003053
,Alayacare,,AC000003053
,Alayacare,,AC000002988
,Alayacare,,AC000002988
,Alayacare,,AC000002988
,Alayacare,,AC000002988
,Alayacare,,AC000002130
,Alayacare,,AC000002130
,Alayacare,,AC000002130
,Alayacare,,AC000002130
,Alayacare,,AC000002130
,Alayacare,,AC000002130
,Alayacare,,AC000002130
,Alayacare,,AC000001914
,Alayacare,,AC000001914
,Alayacare,,AC000001914
,Alayacare,,AC000001914
,Alayacare,,AC000001914
,Alayacare,,AC000002364
,Alayacare,,AC000002695
,Alayacare,,AC000002695
,Alayacare,,AC000002695
,Alayacare,,AC000002695
,Alayacare,,AC000002700
,Alayacare,,AC000002700
,Alayacare,,AC000002700
,Alayacare,,AC000002700
,Alayacare,,AC000002700
,Alayacare,,AC000002741
,Alayacare,,AC000002741
,Alayacare,,AC000002741
,Alayacare,,AC000002741
,Alayacare,,AC000003024
,Alayacare,,AC000003024
,Alayacare,,AC000003116
,Alayacare,,AC000003116
,Alayacare,,AC000003116
,Alayacare,,AC000003116
,Alayacare,,AC000001492
,Alayacare,,AC006969126
,Alayacare,,AC000001471
,Alayacare,,AC000001471
,Alayacare,,AC000001471
,Alayacare,,AC001132091
,Alayacare,,AC001132091
,Alayacare,,AC001145601
,Alayacare,,AC000001811
,Alayacare,,AC000001811
,Alayacare,,AC000001811
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001239901
,Alayacare,,AC001595707
,Alayacare,,AC003355359
,Alayacare,,AC003537262
,Alayacare,,AC002646473
,Alayacare,,AC001097003
,Alayacare,,AC001097003
,Alayacare,,AC001237741
,Alayacare,,AC001237741
,Alayacare,,AC001237741
,Alayacare,,AC004625972
,Alayacare,,AC004625972
,Alayacare,,AC005107581
,Alayacare,,AC001335158
,Alayacare,,AC001335158
,Alayacare,,AC001335158
,Alayacare,,AC001335158
,Alayacare,,AC001335158
,Alayacare,,AC001335158
,Alayacare,,AC001335158
,Alayacare,,AC001223672
,Alayacare,,AC001223672
,Alayacare,,AC001223672
,Alayacare,,AC001223672
,Alayacare,,AC001223672
,Alayacare,,AC000001941
,Alayacare,,AC000001941
,Alayacare,,AC000001941
,Alayacare,,AC000001941
,Alayacare,,AC000001941
,Alayacare,,AC000001941
,Alayacare,,AC000001941
,Alayacare,,AC000001941
,Alayacare,,AC006452966
,Alayacare,,AC002656691
,Alayacare,,AC002656691
,Alayacare,,AC002656691
,Alayacare,,AC006969627
,Alayacare,,AC006969708
,Alayacare,,AC006969702
,Alayacare,,AC006969433
,Alayacare,,AC006969433
,Alayacare,,AC006969703
,Alayacare,,AC002230373
,Alayacare,,AC003927662
,Alayacare,,AC000002936
,Alayacare,,AC000002936
,Alayacare,,AC000002936
,Alayacare,,AC000002936
,Alayacare,,AC000002936
,Alayacare,,AC000002936
,Alayacare,,AC000910965
,Alayacare,,AC002424684
,Alayacare,,AC002424684
,Alayacare,,AC003072889
,Alayacare,,AC003072889
,Alayacare,,AC003317914
,Alayacare,,AC003317914
,Alayacare,,AC003317914
,Alayacare,,AC003317914
,Alayacare,,AC003317914
,Alayacare,,AC000797438
,Alayacare,,AC000797438
,Alayacare,,AC000797438
,Alayacare,,AC000797438
,Alayacare,,AC001920628
,Alayacare,,AC002765689
,Alayacare,,AC002765689
,Alayacare,,AC000003572
,Alayacare,,AC000001601
,Alayacare,,AC000001719
,Alayacare,,AC000001719
,Alayacare,,AC000001719
,Alayacare,,AC000001719
,Alayacare,,AC000001970
,Alayacare,,AC000001970
,Alayacare,,AC000001970
,Alayacare,,AC000001970
,Alayacare,,AC000001970
,Alayacare,,AC000002328
,Alayacare,,AC000002328
,Alayacare,,AC000002928
,Alayacare,,AC000003748
,Alayacare,,AC000003748
,Alayacare,,AC000003748
,Alayacare,,AC000003817
,Alayacare,,AC000001670
,Alayacare,,AC000002297
,Alayacare,,AC000002297
,Alayacare,,AC000002297
,Alayacare,,AC000002911
,Alayacare,,AC000002911
,Alayacare,,AC000003783
,Alayacare,,AC000003783
,Alayacare,,AC000003783
,Alayacare,,AC000003067
,Alayacare,,AC000003067
,Alayacare,,AC000003067
,Alayacare,,AC000003067
,Alayacare,,AC000003067
,Alayacare,,AC000003067
,Alayacare,,AC000003067
,Alayacare,,AC000003067
,Alayacare,,AC000001562
,Alayacare,,AC000001562
,Alayacare,,AC000001894
,Alayacare,,AC000002639
,Alayacare,,AC000002737
,Alayacare,,AC000003044
,Alayacare,,AC000003383
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003427
,Alayacare,,AC000003737
,Alayacare,,AC000003737
,Alayacare,,AC000003737
,Alayacare,,AC000003737
,Alayacare,,AC000003754
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003785
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003809
,Alayacare,,AC000003820
,Alayacare,,AC000003820
,Alayacare,,AC000003820
,Alayacare,,AC000003820
,Alayacare,,AC000003820
,Alayacare,,AC000003902
,Alayacare,,AC000003902
,Alayacare,,AC000003902
,Alayacare,,AC000003902
,Alayacare,,AC000003902
,Alayacare,,AC000003902
,Alayacare,,AC000003902
,Alayacare,,AC006586161
,Alayacare,,AC006969801
,Alayacare,,AC000002340
,Alayacare,,AC000002340
,Alayacare,,AC000002340
,Alayacare,,AC004583736
,Alayacare,,AC000002499
,Alayacare,,AC000002499
,Alayacare,,AC000002499
,Alayacare,,AC000002499
,Alayacare,,AC000798171
,Alayacare,,AC000798171
,Alayacare,,AC000798171
,Alayacare,,AC000906611
,Alayacare,,AC003572365
,Alayacare,,AC003572365
,Alayacare,,AC004205569
,Alayacare,,AC004205569
,Alayacare,,AC004205569
,Alayacare,,AC004205569
,Alayacare,,AC004205569
,Alayacare,,AC004205569
,Alayacare,,AC004205569
,Alayacare,,AC004205569
,Alayacare,,AC000003554
,Alayacare,,AC000003554
,Alayacare,,AC003963763
,Alayacare,,AC000001506
,Alayacare,,AC000001506
,Alayacare,,AC000001506
,Alayacare,,AC000001548
,Alayacare,,AC000001548
,Alayacare,,AC000001548
,Alayacare,,AC000001548
,Alayacare,,AC000001548
,Alayacare,,AC000001612
,Alayacare,,AC000001620
,Alayacare,,AC000001734
,Alayacare,,AC000001906
,Alayacare,,AC000001934
,Alayacare,,AC000001934
,Alayacare,,AC000001934
,Alayacare,,AC000002061
,Alayacare,,AC000002061
,Alayacare,,AC000002061
,Alayacare,,AC000002061
,Alayacare,,AC000002307
,Alayacare,,AC000002307
,Alayacare,,AC000002307
,Alayacare,,AC000002307
,Alayacare,,AC000002307
,Alayacare,,AC000002497
,Alayacare,,AC000002517
,Alayacare,,AC000002517
,Alayacare,,AC000002517
,Alayacare,,AC000002517
,Alayacare,,AC000002517
,Alayacare,,AC000002524
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002559
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002560
,Alayacare,,AC000002593
,Alayacare,,AC000002593
,Alayacare,,AC000002593
,Alayacare,,AC000002593
,Alayacare,,AC000002593
,Alayacare,,AC000002618
,Alayacare,,AC000002618
,Alayacare,,AC000002730
,Alayacare,,AC000002758
,Alayacare,,AC000002831
,Alayacare,,AC000002875
,Alayacare,,AC000002878
,Alayacare,,AC000002878
,Alayacare,,AC000002878
,Alayacare,,AC000002878
,Alayacare,,AC000002903
,Alayacare,,AC000002903
,Alayacare,,AC000002903
,Alayacare,,AC000002903
,Alayacare,,AC000002981
,Alayacare,,AC000003104
,Alayacare,,AC000003104
,Alayacare,,AC000003118
,Alayacare,,AC000003118
,Alayacare,,AC000003122
,Alayacare,,AC000003168
,Alayacare,,AC000003266
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003268
,Alayacare,,AC000003273
,Alayacare,,AC000003273
,Alayacare,,AC000003273
,Alayacare,,AC000003352
,Alayacare,,AC000003352
,Alayacare,,AC000003352
,Alayacare,,AC000003352
,Alayacare,,AC000003352
,Alayacare,,AC000003352
,Alayacare,,AC000003475
,Alayacare,,AC000003475
,Alayacare,,AC000003475
,Alayacare,,AC000003524
,Alayacare,,AC000003531
,Alayacare,,AC000003531
,Alayacare,,AC000003700
,Alayacare,,AC000003856
,Alayacare,,AC000003885
,Alayacare,,AC000003885
,Alayacare,,AC000003891
,Alayacare,,AC000003891
,Alayacare,,AC000003891
,Alayacare,,AC000003891
,Alayacare,,AC000003891
,Alayacare,,AC000003891
,Alayacare,,AC000003891
,Alayacare,,AC000003891
,Alayacare,,AC000003933
,Alayacare,,AC000003933
,Alayacare,,AC000003933
,Alayacare,,AC000003995
,Alayacare,,AC000004016
,Alayacare,,AC000004016
,Alayacare,,AC000004039
,Alayacare,,AC000004039
,Alayacare,,AC000797557
,Alayacare,,AC000797557
,Alayacare,,AC000797557
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000798466
,Alayacare,,AC000925355
,Alayacare,,AC000925355
,Alayacare,,AC000960807
,Alayacare,,AC000960807
,Alayacare,,AC000966727
,Alayacare,,AC000995903
,Alayacare,,AC000997041
,Alayacare,,AC000997087
,Alayacare,,AC001200775
,Alayacare,,AC001200775
,Alayacare,,AC001332802
